Contig,accession
A_C_D_contig_80324,TIGR00012
A_C_D_contig_56864,TIGR00012
A_C_D_contig_11675,TIGR00012
A_C_D_contig_44727,TIGR00012
A_C_D_contig_65658,TIGR00012
A_C_D_contig_16864,TIGR00012
A_C_D_contig_1205,TIGR00012
A_C_D_contig_6167,TIGR00012
A_C_D_contig_58832,TIGR00012
A_C_D_contig_4640,TIGR00012
A_C_D_contig_49919,TIGR00012
A_C_D_contig_43196,TIGR00012
A_C_D_contig_8660,TIGR00012
A_C_D_contig_8474,TIGR00012
A_C_D_contig_8534,TIGR00012
A_C_D_contig_9566,TIGR00012
A_C_D_contig_7897,TIGR00012
A_C_D_contig_23927,TIGR00012
A_C_D_contig_1249,TIGR00012
A_C_D_contig_18825,TIGR00012
A_C_D_contig_63095,TIGR00012
A_C_D_contig_78757,TIGR00012
A_C_D_contig_41979,TIGR00012
A_C_D_contig_139,TIGR00012
A_C_D_contig_19961,TIGR00012
A_C_D_contig_56670,TIGR00012
A_C_D_contig_23859,TIGR00012
A_C_D_contig_54144,TIGR00012
A_C_D_contig_9746,TIGR00012
A_C_D_contig_28075,TIGR00012
A_C_D_contig_57235,TIGR00012
A_C_D_contig_59657,TIGR00012
A_C_D_contig_16182,TIGR00012
A_C_D_contig_1373,TIGR00012
A_C_D_contig_11457,TIGR00012
A_C_D_contig_55178,TIGR00012
A_C_D_contig_48645,TIGR00012
A_C_D_contig_49995,TIGR00012
A_C_D_contig_7271,TIGR00012
A_C_D_contig_7745,TIGR00012
A_C_D_contig_66821,TIGR00012
A_C_D_contig_27898,TIGR00012
A_C_D_contig_28233,TIGR00012
A_C_D_contig_7613,TIGR00012
A_C_D_contig_9994,TIGR00019
A_C_D_contig_22609,TIGR00019
A_C_D_contig_19131,TIGR00019
A_C_D_contig_1320,TIGR00019
A_C_D_contig_34875,TIGR00019
A_C_D_contig_27273,TIGR00019
A_C_D_contig_61458,TIGR00019
A_C_D_contig_771,TIGR00019
A_C_D_contig_3786,TIGR00019
A_C_D_contig_35739,TIGR00019
A_C_D_contig_1302,TIGR00019
A_C_D_contig_5738,TIGR00019
A_C_D_contig_4302,TIGR00019
A_C_D_contig_242,TIGR00019
A_C_D_contig_18262,TIGR00019
A_C_D_contig_13813,TIGR00019
A_C_D_contig_29110,TIGR00019
A_C_D_contig_7348,TIGR00019
A_C_D_contig_39671,TIGR00019
A_C_D_contig_9888,TIGR00019
A_C_D_contig_15377,TIGR00019
A_C_D_contig_17887,TIGR00019
A_C_D_contig_7374,TIGR00019
A_C_D_contig_19160,TIGR00019
A_C_D_contig_29380,TIGR00019
A_C_D_contig_31050,TIGR00019
A_C_D_contig_39898,TIGR00019
A_C_D_contig_22112,TIGR00019
A_C_D_contig_44597,TIGR00019
A_C_D_contig_80334,TIGR00019
A_C_D_contig_2913,TIGR00019
A_C_D_contig_1506,TIGR00019
A_C_D_contig_37091,TIGR00019
A_C_D_contig_43222,TIGR00019
A_C_D_contig_2885,TIGR00019
A_C_D_contig_77567,TIGR00019
A_C_D_contig_9331,TIGR00019
A_C_D_contig_18639,TIGR00029
A_C_D_contig_7194,TIGR00029
A_C_D_contig_4566,TIGR00029
A_C_D_contig_75893,TIGR00029
A_C_D_contig_11667,TIGR00029
A_C_D_contig_6783,TIGR00029
A_C_D_contig_6329,TIGR00029
A_C_D_contig_8926,TIGR00029
A_C_D_contig_3355,TIGR00029
A_C_D_contig_32053,TIGR00029
A_C_D_contig_25404,TIGR00029
A_C_D_contig_11583,TIGR00029
A_C_D_contig_37403,TIGR00029
A_C_D_contig_54407,TIGR00029
A_C_D_contig_23232,TIGR00029
A_C_D_contig_2043,TIGR00029
A_C_D_contig_8340,TIGR00029
A_C_D_contig_41191,TIGR00029
A_C_D_contig_10671,TIGR00029
A_C_D_contig_176,TIGR00029
A_C_D_contig_7346,TIGR00029
A_C_D_contig_22077,TIGR00029
A_C_D_contig_82851,TIGR00029
A_C_D_contig_62518,TIGR00029
A_C_D_contig_4087,TIGR00029
A_C_D_contig_9054,TIGR00029
A_C_D_contig_2089,TIGR00029
A_C_D_contig_747,TIGR00029
A_C_D_contig_64160,TIGR00029
A_C_D_contig_5235,TIGR00029
A_C_D_contig_5162,TIGR00029
A_C_D_contig_2345,TIGR00029
A_C_D_contig_16836,TIGR00029
A_C_D_contig_276,TIGR00029
A_C_D_contig_26338,TIGR00029
A_C_D_contig_24921,TIGR00029
A_C_D_contig_51276,TIGR00029
A_C_D_contig_8118,TIGR00029
A_C_D_contig_33465,TIGR00029
A_C_D_contig_2482,TIGR00029
A_C_D_contig_5741,TIGR00029
A_C_D_contig_84064,TIGR00029
A_C_D_contig_70483,TIGR00029
A_C_D_contig_25657,TIGR00029
A_C_D_contig_65200,TIGR00029
A_C_D_contig_7196,TIGR00029
A_C_D_contig_86,TIGR00029
A_C_D_contig_3365,TIGR00029
A_C_D_contig_1932,TIGR00029
A_C_D_contig_1621,TIGR00043
A_C_D_contig_19837,TIGR00043
A_C_D_contig_70082,TIGR00043
A_C_D_contig_1642,TIGR00043
A_C_D_contig_23046,TIGR00043
A_C_D_contig_42306,TIGR00043
A_C_D_contig_54670,TIGR00043
A_C_D_contig_67633,TIGR00043
A_C_D_contig_1631,TIGR00043
A_C_D_contig_75187,TIGR00043
A_C_D_contig_1488,TIGR00043
A_C_D_contig_14339,TIGR00043
A_C_D_contig_25665,TIGR00043
A_C_D_contig_7667,TIGR00043
A_C_D_contig_11302,TIGR00043
A_C_D_contig_24200,TIGR00043
A_C_D_contig_34143,TIGR00043
A_C_D_contig_3890,TIGR00043
A_C_D_contig_24844,TIGR00043
A_C_D_contig_7202,TIGR00043
A_C_D_contig_31350,TIGR00043
A_C_D_contig_6127,TIGR00043
A_C_D_contig_3225,TIGR00043
A_C_D_contig_2241,TIGR00043
A_C_D_contig_7213,TIGR00043
A_C_D_contig_38748,TIGR00043
A_C_D_contig_68721,TIGR00043
A_C_D_contig_61121,TIGR00043
A_C_D_contig_32726,TIGR00043
A_C_D_contig_3950,TIGR00043
A_C_D_contig_11270,TIGR00043
A_C_D_contig_81222,TIGR00043
A_C_D_contig_42235,TIGR00043
A_C_D_contig_16913,TIGR00043
A_C_D_contig_66033,TIGR00043
A_C_D_contig_30443,TIGR00043
A_C_D_contig_21793,TIGR00043
A_C_D_contig_47190,TIGR00043
A_C_D_contig_1596,TIGR00043
A_C_D_contig_27914,TIGR00043
A_C_D_contig_82861,TIGR00043
A_C_D_contig_2744,TIGR00043
A_C_D_contig_16152,TIGR00043
A_C_D_contig_372,TIGR00043
A_C_D_contig_19040,TIGR00043
A_C_D_contig_20274,TIGR00043
A_C_D_contig_79361,TIGR00043
A_C_D_contig_69280,TIGR00043
A_C_D_contig_78861,TIGR00043
A_C_D_contig_79068,TIGR00043
A_C_D_contig_45285,TIGR00043
A_C_D_contig_37847,TIGR00043
A_C_D_contig_17667,TIGR00043
A_C_D_contig_8214,TIGR00043
A_C_D_contig_39890,TIGR00043
A_C_D_contig_39268,TIGR00043
A_C_D_contig_28642,TIGR00043
A_C_D_contig_54445,TIGR00043
A_C_D_contig_20698,TIGR00043
A_C_D_contig_1300,TIGR00043
A_C_D_contig_32095,TIGR00043
A_C_D_contig_71644,TIGR00043
A_C_D_contig_81694,TIGR00043
A_C_D_contig_6207,TIGR00043
A_C_D_contig_41256,TIGR00043
A_C_D_contig_4339,TIGR00043
A_C_D_contig_1554,TIGR00043
A_C_D_contig_18765,TIGR00043
A_C_D_contig_24714,TIGR00043
A_C_D_contig_63460,TIGR00043
A_C_D_contig_1335,TIGR00043
A_C_D_contig_9977,TIGR00043
A_C_D_contig_6191,TIGR00043
A_C_D_contig_6672,TIGR00043
A_C_D_contig_8496,TIGR00043
A_C_D_contig_61065,TIGR00043
A_C_D_contig_13376,TIGR00043
A_C_D_contig_27847,TIGR00043
A_C_D_contig_7448,TIGR00043
A_C_D_contig_511,TIGR00043
A_C_D_contig_26544,TIGR00043
A_C_D_contig_48076,TIGR00043
A_C_D_contig_58008,TIGR00043
A_C_D_contig_80978,TIGR00043
A_C_D_contig_75063,TIGR00043
A_C_D_contig_63330,TIGR00043
A_C_D_contig_11170,TIGR00043
A_C_D_contig_75544,TIGR00043
A_C_D_contig_79303,TIGR00043
A_C_D_contig_34070,TIGR00043
A_C_D_contig_42919,TIGR00043
A_C_D_contig_6518,TIGR00043
A_C_D_contig_10133,TIGR00043
A_C_D_contig_13960,TIGR00043
A_C_D_contig_55381,TIGR00043
A_C_D_contig_76093,TIGR00043
A_C_D_contig_77333,TIGR00043
A_C_D_contig_9608,TIGR00043
A_C_D_contig_25388,TIGR00043
A_C_D_contig_61550,TIGR00043
A_C_D_contig_7508,TIGR00043
A_C_D_contig_6522,TIGR00043
A_C_D_contig_1145,TIGR00043
A_C_D_contig_73978,TIGR00043
A_C_D_contig_82724,TIGR00043
A_C_D_contig_150,TIGR00043
A_C_D_contig_26767,TIGR00043
A_C_D_contig_75949,TIGR00043
A_C_D_contig_67,TIGR00043
A_C_D_contig_61520,TIGR00043
A_C_D_contig_80645,TIGR00043
A_C_D_contig_15808,TIGR00043
A_C_D_contig_18994,TIGR00043
A_C_D_contig_33700,TIGR00043
A_C_D_contig_59540,TIGR00043
A_C_D_contig_63459,TIGR00043
A_C_D_contig_42262,TIGR00043
A_C_D_contig_68520,TIGR00059
A_C_D_contig_32317,TIGR00059
A_C_D_contig_6167,TIGR00059
A_C_D_contig_8647,TIGR00059
A_C_D_contig_13402,TIGR00059
A_C_D_contig_50276,TIGR00059
A_C_D_contig_7026,TIGR00059
A_C_D_contig_9690,TIGR00059
A_C_D_contig_38722,TIGR00059
A_C_D_contig_66368,TIGR00059
A_C_D_contig_3838,TIGR00059
A_C_D_contig_66651,TIGR00059
A_C_D_contig_7858,TIGR00059
A_C_D_contig_1848,TIGR00059
A_C_D_contig_9717,TIGR00059
A_C_D_contig_26432,TIGR00059
A_C_D_contig_10272,TIGR00059
A_C_D_contig_24331,TIGR00059
A_C_D_contig_53297,TIGR00059
A_C_D_contig_3220,TIGR00059
A_C_D_contig_84202,TIGR00059
A_C_D_contig_64229,TIGR00059
A_C_D_contig_48097,TIGR00059
A_C_D_contig_469,TIGR00059
A_C_D_contig_20096,TIGR00059
A_C_D_contig_26832,TIGR00059
A_C_D_contig_1902,TIGR00059
A_C_D_contig_1806,TIGR00059
A_C_D_contig_13014,TIGR00059
A_C_D_contig_65276,TIGR00059
A_C_D_contig_42124,TIGR00059
A_C_D_contig_36796,TIGR00059
A_C_D_contig_43365,TIGR00059
A_C_D_contig_78346,TIGR00059
A_C_D_contig_6899,TIGR00059
A_C_D_contig_4893,TIGR00059
A_C_D_contig_60561,TIGR00059
A_C_D_contig_10245,TIGR00059
A_C_D_contig_5649,TIGR00059
A_C_D_contig_82500,TIGR00059
A_C_D_contig_46074,TIGR00059
A_C_D_contig_41020,TIGR00059
A_C_D_contig_71119,TIGR00059
A_C_D_contig_2939,TIGR00059
A_C_D_contig_71284,TIGR00059
A_C_D_contig_52655,TIGR00059
A_C_D_contig_603,TIGR00059
A_C_D_contig_2274,TIGR00059
A_C_D_contig_26824,TIGR00059
A_C_D_contig_831,TIGR00059
A_C_D_contig_57991,TIGR00059
A_C_D_contig_2938,TIGR00059
A_C_D_contig_38971,TIGR00059
A_C_D_contig_17319,TIGR00059
A_C_D_contig_10888,TIGR00059
A_C_D_contig_12836,TIGR00059
A_C_D_contig_52588,TIGR00059
A_C_D_contig_24886,TIGR00059
A_C_D_contig_36313,TIGR00059
A_C_D_contig_78208,TIGR00059
A_C_D_contig_9338,TIGR00059
A_C_D_contig_43522,TIGR00059
A_C_D_contig_23121,TIGR00059
A_C_D_contig_49041,TIGR00059
A_C_D_contig_80588,TIGR00059
A_C_D_contig_2651,TIGR00059
A_C_D_contig_52038,TIGR00059
A_C_D_contig_53612,TIGR00059
A_C_D_contig_69827,TIGR00059
A_C_D_contig_23718,TIGR00059
A_C_D_contig_16525,TIGR00059
A_C_D_contig_17420,TIGR00059
A_C_D_contig_1713,TIGR00059
A_C_D_contig_68369,TIGR00059
A_C_D_contig_18249,TIGR00059
A_C_D_contig_40760,TIGR00059
A_C_D_contig_46321,TIGR00059
A_C_D_contig_9566,TIGR00059
A_C_D_contig_7745,TIGR00059
A_C_D_contig_11055,TIGR00059
A_C_D_contig_1558,TIGR00059
A_C_D_contig_4674,TIGR00059
A_C_D_contig_30624,TIGR00059
A_C_D_contig_27559,TIGR00059
A_C_D_contig_72583,TIGR00059
A_C_D_contig_28661,TIGR00059
A_C_D_contig_17793,TIGR00059
A_C_D_contig_61227,TIGR00059
A_C_D_contig_8660,TIGR00059
A_C_D_contig_59690,TIGR00059
A_C_D_contig_1479,TIGR00059
A_C_D_contig_5932,TIGR00059
A_C_D_contig_137,TIGR00059
A_C_D_contig_3449,TIGR00059
A_C_D_contig_51848,TIGR00059
A_C_D_contig_82194,TIGR00059
A_C_D_contig_26819,TIGR00059
A_C_D_contig_63362,TIGR00059
A_C_D_contig_51580,TIGR00059
A_C_D_contig_74455,TIGR00059
A_C_D_contig_15849,TIGR00059
A_C_D_contig_55117,TIGR00059
A_C_D_contig_59127,TIGR00059
A_C_D_contig_32573,TIGR00059
A_C_D_contig_4517,TIGR00059
A_C_D_contig_62164,TIGR00059
A_C_D_contig_44921,TIGR00059
A_C_D_contig_8534,TIGR00059
A_C_D_contig_69779,TIGR00059
A_C_D_contig_53916,TIGR00059
A_C_D_contig_37877,TIGR00059
A_C_D_contig_3743,TIGR00059
A_C_D_contig_23003,TIGR00059
A_C_D_contig_114,TIGR00059
A_C_D_contig_34826,TIGR00059
A_C_D_contig_14429,TIGR00059
A_C_D_contig_10596,TIGR00060
A_C_D_contig_8647,TIGR00060
A_C_D_contig_33983,TIGR00060
A_C_D_contig_56653,TIGR00060
A_C_D_contig_4482,TIGR00060
A_C_D_contig_4491,TIGR00060
A_C_D_contig_14411,TIGR00060
A_C_D_contig_30980,TIGR00060
A_C_D_contig_23110,TIGR00060
A_C_D_contig_3220,TIGR00060
A_C_D_contig_25545,TIGR00060
A_C_D_contig_9586,TIGR00060
A_C_D_contig_469,TIGR00060
A_C_D_contig_9090,TIGR00060
A_C_D_contig_2901,TIGR00060
A_C_D_contig_53816,TIGR00060
A_C_D_contig_7858,TIGR00060
A_C_D_contig_13201,TIGR00060
A_C_D_contig_6167,TIGR00060
A_C_D_contig_11457,TIGR00060
A_C_D_contig_2383,TIGR00060
A_C_D_contig_4837,TIGR00060
A_C_D_contig_3838,TIGR00060
A_C_D_contig_12836,TIGR00060
A_C_D_contig_9717,TIGR00060
A_C_D_contig_35333,TIGR00060
A_C_D_contig_9272,TIGR00060
A_C_D_contig_6899,TIGR00060
A_C_D_contig_54665,TIGR00060
A_C_D_contig_71630,TIGR00060
A_C_D_contig_12560,TIGR00060
A_C_D_contig_13420,TIGR00060
A_C_D_contig_41979,TIGR00060
A_C_D_contig_33203,TIGR00060
A_C_D_contig_16601,TIGR00060
A_C_D_contig_22476,TIGR00060
A_C_D_contig_19260,TIGR00060
A_C_D_contig_32874,TIGR00060
A_C_D_contig_20144,TIGR00060
A_C_D_contig_9566,TIGR00060
A_C_D_contig_7745,TIGR00060
A_C_D_contig_83606,TIGR00060
A_C_D_contig_37340,TIGR00060
A_C_D_contig_2939,TIGR00060
A_C_D_contig_59957,TIGR00060
A_C_D_contig_30717,TIGR00060
A_C_D_contig_6545,TIGR00060
A_C_D_contig_36064,TIGR00060
A_C_D_contig_35147,TIGR00060
A_C_D_contig_7026,TIGR00060
A_C_D_contig_19911,TIGR00060
A_C_D_contig_7817,TIGR00060
A_C_D_contig_23744,TIGR00060
A_C_D_contig_10543,TIGR00060
A_C_D_contig_7056,TIGR00060
A_C_D_contig_20096,TIGR00060
A_C_D_contig_3449,TIGR00060
A_C_D_contig_139,TIGR00060
A_C_D_contig_61273,TIGR00060
A_C_D_contig_1558,TIGR00060
A_C_D_contig_30743,TIGR00060
A_C_D_contig_7544,TIGR00060
A_C_D_contig_68481,TIGR00060
A_C_D_contig_511,TIGR00060
A_C_D_contig_32882,TIGR00060
A_C_D_contig_10724,TIGR00060
A_C_D_contig_23316,TIGR00060
A_C_D_contig_14753,TIGR00060
A_C_D_contig_1806,TIGR00060
A_C_D_contig_16381,TIGR00060
A_C_D_contig_11736,TIGR00060
A_C_D_contig_8474,TIGR00060
A_C_D_contig_10113,TIGR00060
A_C_D_contig_18825,TIGR00060
A_C_D_contig_16182,TIGR00060
A_C_D_contig_52777,TIGR00060
A_C_D_contig_16864,TIGR00060
A_C_D_contig_7271,TIGR00060
A_C_D_contig_8952,TIGR00060
A_C_D_contig_28344,TIGR00060
A_C_D_contig_55289,TIGR00060
A_C_D_contig_8660,TIGR00060
A_C_D_contig_137,TIGR00060
A_C_D_contig_48467,TIGR00060
A_C_D_contig_41101,TIGR00060
A_C_D_contig_2491,TIGR00060
A_C_D_contig_1249,TIGR00060
A_C_D_contig_29781,TIGR00060
A_C_D_contig_12907,TIGR00060
A_C_D_contig_8534,TIGR00060
A_C_D_contig_3743,TIGR00060
A_C_D_contig_83313,TIGR00060
A_C_D_contig_1205,TIGR00060
A_C_D_contig_39624,TIGR00060
A_C_D_contig_21561,TIGR00060
A_C_D_contig_74313,TIGR00060
A_C_D_contig_74947,TIGR00060
A_C_D_contig_64660,TIGR00060
A_C_D_contig_57128,TIGR00060
A_C_D_contig_44700,TIGR00060
A_C_D_contig_14634,TIGR00061
A_C_D_contig_79746,TIGR00061
A_C_D_contig_3959,TIGR00061
A_C_D_contig_7194,TIGR00061
A_C_D_contig_62592,TIGR00061
A_C_D_contig_7068,TIGR00061
A_C_D_contig_6167,TIGR00061
A_C_D_contig_24592,TIGR00061
A_C_D_contig_1757,TIGR00061
A_C_D_contig_80602,TIGR00061
A_C_D_contig_628,TIGR00061
A_C_D_contig_17925,TIGR00061
A_C_D_contig_8397,TIGR00061
A_C_D_contig_8,TIGR00061
A_C_D_contig_71119,TIGR00061
A_C_D_contig_27403,TIGR00061
A_C_D_contig_4572,TIGR00061
A_C_D_contig_11277,TIGR00061
A_C_D_contig_7237,TIGR00061
A_C_D_contig_2461,TIGR00061
A_C_D_contig_81616,TIGR00061
A_C_D_contig_6532,TIGR00061
A_C_D_contig_9967,TIGR00061
A_C_D_contig_4605,TIGR00061
A_C_D_contig_2208,TIGR00061
A_C_D_contig_78621,TIGR00061
A_C_D_contig_7544,TIGR00061
A_C_D_contig_66884,TIGR00061
A_C_D_contig_1794,TIGR00061
A_C_D_contig_75787,TIGR00061
A_C_D_contig_17835,TIGR00061
A_C_D_contig_61070,TIGR00061
A_C_D_contig_5294,TIGR00061
A_C_D_contig_10141,TIGR00061
A_C_D_contig_16771,TIGR00061
A_C_D_contig_139,TIGR00061
A_C_D_contig_3447,TIGR00061
A_C_D_contig_54065,TIGR00061
A_C_D_contig_9415,TIGR00061
A_C_D_contig_47123,TIGR00061
A_C_D_contig_49911,TIGR00061
A_C_D_contig_32543,TIGR00061
A_C_D_contig_5947,TIGR00061
A_C_D_contig_18116,TIGR00061
A_C_D_contig_7931,TIGR00061
A_C_D_contig_3961,TIGR00061
A_C_D_contig_24005,TIGR00061
A_C_D_contig_7841,TIGR00061
A_C_D_contig_29425,TIGR00061
A_C_D_contig_70010,TIGR00061
A_C_D_contig_53813,TIGR00061
A_C_D_contig_78580,TIGR00061
A_C_D_contig_81457,TIGR00061
A_C_D_contig_18013,TIGR00061
A_C_D_contig_4898,TIGR00061
A_C_D_contig_66213,TIGR00061
A_C_D_contig_10543,TIGR00061
A_C_D_contig_16925,TIGR00061
A_C_D_contig_63605,TIGR00061
A_C_D_contig_19145,TIGR00061
A_C_D_contig_32253,TIGR00061
A_C_D_contig_24615,TIGR00061
A_C_D_contig_72405,TIGR00061
A_C_D_contig_58953,TIGR00061
A_C_D_contig_63709,TIGR00061
A_C_D_contig_29649,TIGR00061
A_C_D_contig_843,TIGR00061
A_C_D_contig_23761,TIGR00061
A_C_D_contig_3923,TIGR00061
A_C_D_contig_6734,TIGR00061
A_C_D_contig_157,TIGR00061
A_C_D_contig_26783,TIGR00061
A_C_D_contig_63722,TIGR00061
A_C_D_contig_35153,TIGR00061
A_C_D_contig_33979,TIGR00061
A_C_D_contig_41466,TIGR00061
A_C_D_contig_41614,TIGR00061
A_C_D_contig_64139,TIGR00061
A_C_D_contig_81626,TIGR00061
A_C_D_contig_40691,TIGR00061
A_C_D_contig_82107,TIGR00061
A_C_D_contig_30651,TIGR00061
A_C_D_contig_30733,TIGR00061
A_C_D_contig_75678,TIGR00061
A_C_D_contig_51674,TIGR00061
A_C_D_contig_38618,TIGR00061
A_C_D_contig_33976,TIGR00061
A_C_D_contig_37820,TIGR00061
A_C_D_contig_2782,TIGR00061
A_C_D_contig_34898,TIGR00061
A_C_D_contig_7821,TIGR00061
A_C_D_contig_35827,TIGR00061
A_C_D_contig_15225,TIGR00061
A_C_D_contig_22904,TIGR00061
A_C_D_contig_47504,TIGR00061
A_C_D_contig_79871,TIGR00061
A_C_D_contig_53820,TIGR00061
A_C_D_contig_26845,TIGR00061
A_C_D_contig_24380,TIGR00061
A_C_D_contig_29523,TIGR00061
A_C_D_contig_43726,TIGR00061
A_C_D_contig_13248,TIGR00061
A_C_D_contig_29386,TIGR00061
A_C_D_contig_58245,TIGR00061
A_C_D_contig_7386,TIGR00061
A_C_D_contig_8839,TIGR00061
A_C_D_contig_78685,TIGR00061
A_C_D_contig_23721,TIGR00061
A_C_D_contig_23720,TIGR00061
A_C_D_contig_67545,TIGR00061
A_C_D_contig_63233,TIGR00061
A_C_D_contig_24019,TIGR00061
A_C_D_contig_40813,TIGR00061
A_C_D_contig_24288,TIGR00061
A_C_D_contig_52823,TIGR00061
A_C_D_contig_973,TIGR00061
A_C_D_contig_29974,TIGR00061
A_C_D_contig_4572,TIGR00062
A_C_D_contig_62592,TIGR00062
A_C_D_contig_628,TIGR00062
A_C_D_contig_3959,TIGR00062
A_C_D_contig_7068,TIGR00062
A_C_D_contig_17925,TIGR00062
A_C_D_contig_79746,TIGR00062
A_C_D_contig_14634,TIGR00062
A_C_D_contig_75787,TIGR00062
A_C_D_contig_4898,TIGR00062
A_C_D_contig_17835,TIGR00062
A_C_D_contig_1757,TIGR00062
A_C_D_contig_8397,TIGR00062
A_C_D_contig_8,TIGR00062
A_C_D_contig_2461,TIGR00062
A_C_D_contig_6167,TIGR00062
A_C_D_contig_3961,TIGR00062
A_C_D_contig_24592,TIGR00062
A_C_D_contig_70010,TIGR00062
A_C_D_contig_71119,TIGR00062
A_C_D_contig_65389,TIGR00062
A_C_D_contig_17192,TIGR00062
A_C_D_contig_27403,TIGR00062
A_C_D_contig_7194,TIGR00062
A_C_D_contig_61070,TIGR00062
A_C_D_contig_32543,TIGR00062
A_C_D_contig_26783,TIGR00062
A_C_D_contig_19145,TIGR00062
A_C_D_contig_11553,TIGR00062
A_C_D_contig_7237,TIGR00062
A_C_D_contig_53813,TIGR00062
A_C_D_contig_82107,TIGR00062
A_C_D_contig_5564,TIGR00062
A_C_D_contig_70273,TIGR00062
A_C_D_contig_26588,TIGR00062
A_C_D_contig_54464,TIGR00062
A_C_D_contig_23082,TIGR00062
A_C_D_contig_3447,TIGR00062
A_C_D_contig_69071,TIGR00062
A_C_D_contig_18314,TIGR00062
A_C_D_contig_23408,TIGR00062
A_C_D_contig_70917,TIGR00062
A_C_D_contig_18674,TIGR00062
A_C_D_contig_15301,TIGR00062
A_C_D_contig_40691,TIGR00062
A_C_D_contig_9967,TIGR00062
A_C_D_contig_603,TIGR00062
A_C_D_contig_15296,TIGR00062
A_C_D_contig_437,TIGR00062
A_C_D_contig_23761,TIGR00062
A_C_D_contig_2627,TIGR00062
A_C_D_contig_57137,TIGR00062
A_C_D_contig_4517,TIGR00062
A_C_D_contig_65589,TIGR00062
A_C_D_contig_72057,TIGR00062
A_C_D_contig_8619,TIGR00062
A_C_D_contig_66213,TIGR00062
A_C_D_contig_58953,TIGR00062
A_C_D_contig_4605,TIGR00062
A_C_D_contig_41302,TIGR00062
A_C_D_contig_63233,TIGR00062
A_C_D_contig_10356,TIGR00062
A_C_D_contig_53638,TIGR00062
A_C_D_contig_2572,TIGR00062
A_C_D_contig_73220,TIGR00062
A_C_D_contig_72516,TIGR00062
A_C_D_contig_31444,TIGR00062
A_C_D_contig_8561,TIGR00062
A_C_D_contig_12455,TIGR00062
A_C_D_contig_77139,TIGR00062
A_C_D_contig_13248,TIGR00062
A_C_D_contig_78685,TIGR00062
A_C_D_contig_35827,TIGR00062
A_C_D_contig_137,TIGR00062
A_C_D_contig_8839,TIGR00062
A_C_D_contig_29649,TIGR00062
A_C_D_contig_5399,TIGR00064
A_C_D_contig_33452,TIGR00064
A_C_D_contig_59039,TIGR00064
A_C_D_contig_2181,TIGR00064
A_C_D_contig_8841,TIGR00064
A_C_D_contig_76655,TIGR00064
A_C_D_contig_28217,TIGR00064
A_C_D_contig_1612,TIGR00064
A_C_D_contig_42357,TIGR00064
A_C_D_contig_4030,TIGR00064
A_C_D_contig_32441,TIGR00064
A_C_D_contig_3510,TIGR00064
A_C_D_contig_30496,TIGR00064
A_C_D_contig_24107,TIGR00064
A_C_D_contig_2114,TIGR00064
A_C_D_contig_38650,TIGR00064
A_C_D_contig_15743,TIGR00064
A_C_D_contig_6156,TIGR00064
A_C_D_contig_3692,TIGR00064
A_C_D_contig_16059,TIGR00064
A_C_D_contig_8289,TIGR00064
A_C_D_contig_51941,TIGR00064
A_C_D_contig_34998,TIGR00064
A_C_D_contig_62034,TIGR00064
A_C_D_contig_11329,TIGR00064
A_C_D_contig_36842,TIGR00064
A_C_D_contig_12979,TIGR00082
A_C_D_contig_3890,TIGR00082
A_C_D_contig_10705,TIGR00082
A_C_D_contig_5931,TIGR00082
A_C_D_contig_4204,TIGR00082
A_C_D_contig_23327,TIGR00082
A_C_D_contig_1025,TIGR00082
A_C_D_contig_4073,TIGR00082
A_C_D_contig_39097,TIGR00082
A_C_D_contig_62603,TIGR00082
A_C_D_contig_2458,TIGR00082
A_C_D_contig_8942,TIGR00082
A_C_D_contig_13261,TIGR00082
A_C_D_contig_9249,TIGR00082
A_C_D_contig_26091,TIGR00082
A_C_D_contig_3913,TIGR00082
A_C_D_contig_74408,TIGR00082
A_C_D_contig_2844,TIGR00082
A_C_D_contig_44208,TIGR00082
A_C_D_contig_41347,TIGR00082
A_C_D_contig_66600,TIGR00082
A_C_D_contig_794,TIGR00082
A_C_D_contig_58133,TIGR00082
A_C_D_contig_6064,TIGR00082
A_C_D_contig_1070,TIGR00082
A_C_D_contig_72695,TIGR00082
A_C_D_contig_18103,TIGR00082
A_C_D_contig_20816,TIGR00082
A_C_D_contig_26824,TIGR00082
A_C_D_contig_44560,TIGR00082
A_C_D_contig_65424,TIGR00082
A_C_D_contig_8171,TIGR00082
A_C_D_contig_5995,TIGR00082
A_C_D_contig_4377,TIGR00082
A_C_D_contig_62712,TIGR00082
A_C_D_contig_45311,TIGR00082
A_C_D_contig_23797,TIGR00082
A_C_D_contig_31411,TIGR00082
A_C_D_contig_79754,TIGR00082
A_C_D_contig_8114,TIGR00082
A_C_D_contig_77700,TIGR00082
A_C_D_contig_25800,TIGR00082
A_C_D_contig_20326,TIGR00082
A_C_D_contig_6477,TIGR00086
A_C_D_contig_5615,TIGR00086
A_C_D_contig_3522,TIGR00086
A_C_D_contig_38700,TIGR00086
A_C_D_contig_6462,TIGR00086
A_C_D_contig_15764,TIGR00086
A_C_D_contig_31502,TIGR00086
A_C_D_contig_65959,TIGR00086
A_C_D_contig_43891,TIGR00086
A_C_D_contig_1544,TIGR00086
A_C_D_contig_24378,TIGR00086
A_C_D_contig_11359,TIGR00086
A_C_D_contig_59555,TIGR00086
